row_id,coun_ID,is_urban,age,age_grp,female,married,religion_Id,relationship_to_hh_head_ID,education_level,literacy,employment_category_last_year_Id,employment_type_last_year_Id,share_hh_income_provided,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability,type
6406,1,False,26,19-30,False,True,4,2,1,False,1,1,5,False,False,False,False,0,False,True,True,False,False,0,0,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6407,3,True,22,19-30,True,False,4,2,2,True,2,2,2,False,False,False,False,1,True,False,False,False,False,0,0,False,True,True,3,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,2,0,test
6408,4,False,29,19-30,False,True,4,2,1,False,1,1,2,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6409,7,True,53,40+,False,True,5,2,1,False,1,1,5,False,True,False,False,0,True,False,True,False,True,3,5,False,False,False,2,False,False,False,2,False,False,True,False,True,False,True,False,False,False,2,0,2,0,test
6410,5,True,25,19-30,True,True,5,6,2,True,1,4,3,False,True,True,False,0,False,True,True,False,False,0,0,False,False,False,0,True,True,False,1,False,False,False,False,False,False,False,False,False,True,1,0,1,0,test
6411,3,False,31,40+,True,False,5,2,1,True,1,5,2,False,True,False,False,3,False,False,False,False,True,0,0,True,True,True,1,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,3,0,test
6412,6,False,46,40+,False,True,4,5,1,True,1,5,2,False,True,False,False,0,False,False,False,False,False,0,0,False,False,False,3,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6413,3,False,26,19-30,True,True,5,5,1,True,2,2,2,False,False,False,False,0,False,False,True,False,False,1,5,False,False,False,0,True,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6414,5,True,33,30-40,True,False,5,6,1,True,1,5,4,False,True,True,False,1,True,True,True,True,True,1,4,True,True,True,1,True,False,True,2,False,True,True,False,True,False,False,False,True,False,2,1,5,0,test
6415,5,False,24,19-30,True,False,5,5,1,True,1,1,2,False,False,False,False,0,True,False,False,False,False,2,2.5,False,False,False,2,True,False,True,2,False,False,False,False,False,False,False,False,False,True,1,0,3,0,test
6416,4,False,45,40+,False,True,5,2,0,False,1,1,5,False,False,False,False,1,False,False,False,False,False,4,1,False,False,True,2,False,False,False,2,True,True,False,False,True,False,False,False,False,False,0,0,0,0,test
6417,1,False,26,19-30,True,True,4,6,1,True,2,2,1,False,False,False,False,3,False,False,True,False,False,1,4,True,False,False,1,False,False,False,2,True,False,False,False,False,False,False,False,False,True,1,0,1,0,test
6418,7,False,26,19-30,False,True,5,2,1,False,1,1,5,False,False,False,False,3,True,False,True,False,False,2,1,False,True,False,0,True,True,False,1,True,False,True,False,True,False,True,False,True,False,1,1,3,0,test
6419,2,False,22,19-30,False,False,3,5,2,True,1,4,3,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,3,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
6420,1,False,40,30-40,True,True,4,6,1,True,2,2,2,False,False,False,False,0,False,False,True,True,False,3,2.333333333,False,False,False,0,False,False,False,0,False,False,False,True,True,False,False,True,False,False,1,0,2,0,test
6421,4,False,20,19-30,True,False,5,2,1,True,1,5,4,False,False,False,False,0,True,False,True,False,True,0,0,False,False,False,0,False,False,False,0,False,True,False,False,True,False,False,False,False,False,0,0,0,0,test
6422,2,True,22,19-30,True,False,3,5,2,True,2,2,2,False,False,False,False,0,True,False,False,False,False,0,0,False,False,False,3,True,True,True,2,True,True,True,False,True,True,True,False,False,False,1,0,1,0,test
6423,2,False,18,15-18,False,False,3,5,0,False,4,2,1,True,False,False,False,0,False,False,False,True,False,0,0,False,False,False,0,False,False,False,0,False,True,False,False,True,True,False,False,False,False,2,0,1,0,test
6424,1,True,19,40+,False,False,4,4,2,True,2,2,1,False,False,False,False,2,False,False,False,False,False,0,0,False,False,False,2,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6425,5,True,18,15-18,True,False,5,3,2,True,2,2,1,False,False,False,False,3,False,False,False,False,False,1,3,False,False,False,0,True,False,False,1,False,False,False,False,False,False,False,False,False,True,1,0,3,0,test
6426,2,True,30,19-30,True,True,3,6,0,True,2,2,4,False,False,False,False,0,True,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,True,False,True,True,False,False,False,False,False,1,0,1,0,test
6427,1,False,43,40+,False,True,4,2,2,False,1,1,5,False,False,False,False,0,False,False,True,False,False,1,2,False,False,False,1,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,1,0,test
6428,3,False,84,40+,False,True,4,2,1,False,1,5,5,False,False,False,False,0,False,False,False,False,False,3,5,False,False,False,1,False,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,1,0,test
6429,3,False,17,15-18,False,False,4,5,1,True,1,5,2,False,False,False,False,0,False,False,False,False,True,0,0,False,False,False,2,True,True,True,2,False,False,True,False,True,False,True,False,False,False,1,0,2,0,test
6430,5,True,20,19-30,True,False,5,2,2,True,1,4,5,False,False,True,False,1,True,True,False,False,False,2,5,True,False,True,2,True,True,True,2,True,False,True,True,True,False,True,True,False,False,2,0,7,0,test
6431,2,True,63,40+,True,False,3,2,0,False,1,4,3,True,False,True,False,2,True,True,True,True,True,3,2,True,False,True,3,True,True,False,2,True,True,True,False,True,True,True,False,True,False,2,1,6,0,test
6432,5,True,29,19-30,False,True,5,2,1,True,1,1,5,False,True,False,False,2,True,False,True,False,True,1,2,True,True,True,2,True,True,True,2,False,True,True,False,True,False,True,False,True,False,1,1,8,0,test
6433,3,False,31,40+,True,True,5,6,0,False,1,1,1,False,True,False,False,0,False,False,True,False,True,1,5,False,False,False,2,False,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6434,5,True,25,19-30,True,False,5,6,1,True,2,2,3,True,False,False,False,2,True,True,False,False,False,1,4,True,False,True,2,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,1,4,0,test
6435,2,True,25,19-30,False,True,4,6,1,True,1,4,3,False,False,True,False,0,False,False,False,False,False,1,1,False,False,False,2,True,False,False,2,False,True,False,False,True,False,False,False,False,False,0,0,0,0,test
6436,3,False,25,19-30,False,False,5,5,2,True,1,5,2,False,True,False,False,0,True,True,True,False,True,3,5,False,False,False,3,True,True,True,2,True,False,True,False,True,False,True,False,True,False,1,1,5,0,test
6437,2,False,55,40+,False,True,3,2,0,False,1,1,2,False,False,False,False,1,False,False,False,False,False,1,4,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
6438,6,False,23,19-30,True,True,4,6,1,True,2,2,1,False,False,False,False,0,False,True,False,False,False,0,0,False,False,False,0,True,False,False,1,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
6439,4,False,30,19-30,True,True,4,6,0,False,1,5,3,False,False,False,False,0,False,False,False,False,True,3,4.666666667,False,False,False,0,True,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6440,7,False,57,40+,True,False,4,2,0,False,1,1,5,False,False,False,False,0,False,False,False,False,False,5,5,False,False,False,0,False,False,False,1,False,False,True,False,True,False,False,False,False,False,0,0,0,0,test
6441,4,False,30,19-30,False,False,4,5,3,False,1,4,2,False,True,True,False,1,True,False,False,True,True,1,5,True,False,True,2,False,False,False,2,True,False,False,False,False,False,False,False,False,True,1,0,5,0,test
6442,6,False,45,40+,True,False,4,1,0,False,2,2,4,False,False,False,False,0,False,False,True,False,False,1,4,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6443,1,False,28,19-30,True,True,4,6,0,False,2,2,1,False,False,False,False,0,False,False,False,False,False,1,2,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6444,7,False,18,15-18,False,False,5,5,2,True,2,2,2,False,True,False,False,0,False,False,False,False,True,0,0,False,False,False,0,True,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6445,2,False,45,40+,False,False,3,3,1,True,1,5,2,False,False,False,False,0,True,False,True,False,False,0,0,False,False,False,2,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
6446,7,False,25,19-30,True,True,5,6,1,False,1,1,1,False,False,False,False,1,False,False,False,False,False,2,5,False,False,True,1,False,False,False,2,False,False,True,False,True,False,True,False,True,False,1,1,3,0,test
6447,3,False,22,19-30,True,False,5,6,1,True,1,5,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,2,True,False,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6448,7,False,25,19-30,False,True,5,2,1,False,1,1,2,False,False,False,False,2,False,True,True,False,True,2,2,False,False,True,1,False,False,False,2,False,False,True,False,True,False,False,False,True,False,0,1,0,0,test
6449,2,False,31,40+,False,True,3,2,1,False,1,4,5,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,True,False,False,True,False,False,False,False,False,0,0,0,0,test
6450,6,False,22,19-30,False,False,4,5,2,True,1,4,2,False,False,True,False,0,False,False,False,False,False,0,0,False,False,False,3,True,True,False,2,True,False,True,False,True,False,True,False,False,False,1,0,3,0,test
6451,2,True,25,19-30,False,True,3,2,1,False,1,4,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,3,False,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6452,4,False,24,19-30,True,False,5,2,1,True,1,1,5,False,False,True,False,0,False,False,False,False,False,0,0,False,False,False,1,True,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6453,6,True,35,30-40,True,True,4,6,0,False,2,2,2,False,False,False,False,0,False,True,True,False,False,0,0,False,False,False,0,False,False,False,1,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6454,5,True,38,30-40,True,False,5,2,1,True,5,2,5,False,True,False,False,1,True,True,True,False,True,0,0,True,False,True,2,True,False,True,2,False,False,True,True,True,False,True,True,False,False,2,0,3,0,test
6455,6,True,40,30-40,True,False,4,2,0,False,1,4,2,False,False,True,False,1,False,False,False,False,False,0,0,True,True,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6456,6,True,50,40+,False,True,4,2,1,True,1,5,5,False,True,False,False,3,False,True,False,True,True,2,4.5,True,False,True,2,True,False,False,2,False,True,False,False,True,True,False,False,True,False,1,1,3,0,test
6457,2,True,40,30-40,False,True,3,2,2,True,1,5,3,False,True,True,False,1,False,False,False,False,True,2,5,False,False,False,2,True,False,False,2,False,True,False,False,True,True,False,False,True,False,1,1,1,0,test
6458,4,True,23,19-30,True,True,4,1,1,False,3,3,2,False,False,False,False,2,False,False,False,False,False,1,4,False,True,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6459,3,False,45,40+,False,False,4,4,1,True,4,2,1,False,False,False,False,0,False,False,False,False,False,3,4.666666667,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6460,7,False,29,19-30,True,False,5,5,1,False,3,3,2,False,False,False,False,0,False,False,True,False,False,5,5,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6461,4,False,41,40+,True,True,5,2,1,False,3,3,2,False,True,False,False,2,False,False,False,False,False,0,0,False,False,True,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6462,5,False,53,40+,True,True,5,5,1,False,3,3,2,False,True,False,False,1,True,False,False,False,False,0,0,True,False,False,0,False,False,False,0,False,False,True,False,True,False,True,False,True,False,1,1,3,0,test
6463,2,False,60,40+,False,True,4,2,0,False,2,2,2,True,False,False,False,0,True,False,False,False,False,1,4,False,False,False,2,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
6464,4,True,45,40+,False,True,4,2,0,False,1,4,5,False,False,False,False,2,False,False,True,False,True,3,1.333333333,True,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6465,3,False,41,40+,True,False,4,2,0,False,1,5,2,False,True,False,False,0,False,False,False,False,False,0,0,False,False,False,2,False,False,False,2,False,False,True,False,True,False,True,False,False,False,0,0,0,0,test
6466,1,False,27,19-30,True,True,4,6,1,False,2,2,1,False,False,False,False,0,False,False,False,False,False,1,5,False,False,False,3,False,False,False,2,True,False,False,True,True,False,False,False,False,False,0,0,0,0,test
6467,1,False,35,30-40,True,True,4,6,1,True,1,5,1,False,False,False,False,0,False,False,True,False,False,2,4.5,False,False,False,2,True,False,False,2,False,False,False,False,False,False,False,False,False,False,1,0,1,0,test
6468,1,False,18,15-18,True,False,4,4,2,True,1,5,1,False,False,False,False,0,False,False,False,False,False,1,4,False,False,False,0,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6469,2,False,20,19-30,False,False,3,5,3,True,5,2,2,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,3,False,False,False,2,True,True,False,False,True,True,False,False,False,False,1,0,1,0,test
6470,5,True,30,19-30,False,True,5,2,2,True,1,5,5,False,True,False,False,1,True,False,False,False,True,0,0,True,False,True,2,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4,0,test
6471,2,True,65,40+,False,True,3,2,0,False,1,4,5,False,False,True,False,2,False,False,True,False,False,0,0,True,False,False,0,False,False,False,1,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
6472,5,False,50,40+,True,False,4,2,0,False,5,2,3,False,False,False,False,0,False,False,False,False,False,1,2,False,False,False,2,False,False,False,2,False,False,True,False,True,False,False,False,False,False,0,0,0,0,test
6473,7,True,42,40+,True,True,5,6,1,False,1,1,2,False,False,False,False,0,True,False,False,False,True,3,3.666666667,False,False,False,2,False,False,False,2,True,False,False,True,True,False,False,True,False,True,2,0,5,0,test
6474,7,False,37,30-40,True,True,4,2,0,False,1,1,5,False,False,False,False,0,False,False,False,False,False,3,1.666666667,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6475,1,True,28,19-30,True,True,4,6,0,False,1,4,2,False,False,True,False,1,False,False,False,False,False,2,3.5,True,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,True,1,0,2,0,test
6476,6,False,26,19-30,False,False,4,5,1,False,1,1,2,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6477,6,False,38,30-40,False,True,4,2,0,True,1,5,5,False,True,False,False,0,True,False,True,False,False,1,3,False,False,False,2,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,4,0,test
6478,5,False,16,15-18,True,False,5,5,2,True,2,2,1,False,False,False,False,0,True,True,False,False,False,2,4.5,False,False,False,2,True,True,True,2,True,False,False,False,False,False,False,False,False,True,1,0,4,0,test
6479,6,False,24,19-30,False,False,4,4,2,True,1,4,5,False,False,True,False,0,False,False,False,False,False,0,0,False,False,False,3,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4,0,test
6480,2,False,45,40+,False,True,3,2,3,True,1,4,2,False,False,False,False,0,False,False,False,False,False,1,1,False,False,False,3,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6481,7,True,40,30-40,False,True,5,2,1,False,1,5,5,False,True,False,False,1,False,False,False,False,True,1,4,False,True,True,3,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,1,0,test
6482,6,True,42,40+,False,True,4,2,2,True,1,1,2,False,False,False,False,0,False,False,False,False,True,0,0,False,False,False,1,False,True,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6483,1,True,28,19-30,False,False,4,5,3,True,5,2,2,False,True,False,False,0,True,False,True,False,True,1,1,False,False,False,3,True,True,True,2,True,True,True,False,True,True,True,False,False,False,2,0,3,0,test
6484,2,True,32,30-40,True,True,4,6,0,False,2,2,1,False,False,False,False,0,True,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,True,False,False,True,False,False,False,False,False,0,0,1,0,test
6485,4,True,38,30-40,True,True,5,2,2,True,3,3,2,False,False,False,False,1,False,False,False,False,False,0,0,True,True,False,2,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6486,1,True,65,40+,False,True,4,2,2,True,4,2,2,False,False,True,False,0,True,False,False,True,False,2,2,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,1,0,2,0,test
6487,4,True,29,19-30,True,True,4,6,2,True,1,5,3,False,True,False,False,0,True,True,True,False,True,0,0,False,False,False,2,True,True,False,2,False,True,False,False,True,True,False,False,True,False,1,2,2,0,test
6488,5,True,20,19-30,True,True,5,2,2,True,2,2,1,False,False,False,False,1,True,True,True,True,False,0,0,True,False,False,3,True,True,True,2,True,True,True,False,True,True,True,False,False,False,2,0,7,0,test
6489,5,False,38,30-40,True,True,5,6,1,True,3,3,3,False,True,False,False,2,True,True,True,True,True,3,4.333333333,False,True,False,2,True,True,True,2,True,False,True,False,True,False,True,False,True,False,1,1,7,0,test
6490,1,False,21,19-30,True,True,4,6,0,False,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6491,2,True,35,30-40,False,True,4,2,1,True,1,4,4,False,True,False,False,0,True,False,True,False,False,1,3,False,False,False,2,True,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
6492,4,False,32,30-40,True,True,4,6,2,False,1,5,2,False,True,False,False,0,False,False,False,False,True,1,2,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,True,False,1,1,3,0,test
6493,2,True,16,15-18,False,False,3,5,2,True,2,2,1,True,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6494,1,False,76,40+,True,True,4,1,0,False,4,2,1,False,False,False,False,0,False,False,False,False,False,1,3,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6495,7,True,17,15-18,False,False,5,5,1,True,2,2,2,False,False,False,False,0,False,False,False,False,True,2,1,False,False,False,0,False,False,False,0,False,False,True,False,True,False,False,False,False,False,1,0,1,0,test
6496,4,False,80,40+,True,False,5,2,2,True,1,5,5,False,True,False,False,2,True,False,True,False,True,2,5,True,False,True,3,True,False,False,2,True,True,False,False,True,True,False,False,True,False,1,1,3,0,test
6497,6,False,45,40+,False,True,4,2,2,True,1,4,2,True,False,False,True,0,False,False,False,False,False,0,0,False,False,False,1,True,True,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6498,7,False,18,15-18,True,True,5,6,2,True,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,True,False,False,1,True,False,False,False,False,False,False,False,False,True,1,0,2,0,test
6499,4,False,17,15-18,False,False,5,1,2,True,2,2,1,False,False,False,False,0,False,False,True,False,False,2,1.5,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6500,6,False,21,19-30,False,True,4,5,1,False,1,4,4,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,1,True,True,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6501,4,False,30,19-30,True,True,4,6,1,False,1,1,2,False,True,False,False,1,False,True,True,False,True,3,2.666666667,False,True,False,0,False,False,False,0,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
6502,5,False,18,15-18,False,False,5,5,2,True,2,2,2,True,False,False,False,2,False,False,True,False,False,3,3,False,False,False,3,True,True,True,2,True,False,False,False,False,False,False,False,False,True,1,0,5,0,test
6503,5,True,26,19-30,False,True,5,2,3,True,1,4,5,False,False,True,False,3,True,False,False,True,True,0,0,False,False,True,3,True,True,True,2,True,True,True,False,True,True,True,False,False,False,2,0,9,0,test
6504,3,True,48,40+,True,False,5,6,1,True,1,5,2,False,False,False,False,3,False,False,True,False,False,1,1,True,True,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6505,3,True,20,19-30,True,False,5,5,2,True,3,3,1,False,False,False,False,0,False,False,True,False,False,1,5,False,False,False,1,True,False,False,2,True,False,True,False,True,False,True,False,False,False,1,0,1,0,test
6506,4,False,30,19-30,True,True,4,6,1,False,1,5,1,False,True,False,False,0,False,False,True,False,True,4,5,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6507,5,True,29,19-30,True,True,4,6,1,True,1,1,1,False,False,True,False,0,True,False,True,True,True,0,0,False,False,False,2,True,True,True,2,True,True,True,False,True,False,True,False,False,False,1,0,5,0,test
6508,6,False,36,30-40,False,True,4,4,2,True,1,5,4,False,True,False,False,0,False,False,False,False,True,0,0,False,False,False,3,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6509,4,False,33,30-40,True,False,5,2,2,True,1,5,2,False,True,False,False,0,False,False,True,False,True,1,3,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6510,1,False,27,19-30,False,True,4,5,1,True,5,2,1,False,False,False,False,2,False,False,False,False,False,1,5,False,False,False,3,True,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6511,5,False,20,19-30,False,False,4,2,2,True,2,2,2,False,False,False,False,0,False,False,False,False,False,2,1.5,False,False,False,3,False,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,7,0,test
6512,2,False,38,30-40,False,True,3,4,1,True,1,1,3,False,False,False,False,1,False,False,False,False,True,4,2.25,False,True,True,1,True,False,False,2,False,True,False,False,True,False,False,False,False,False,1,0,0,0,test
6513,4,False,33,30-40,True,True,5,6,2,False,1,5,2,False,True,False,False,1,True,False,True,False,False,1,1,False,True,False,3,True,False,False,2,True,True,False,False,True,True,False,False,True,False,1,2,2,0,test
6514,6,False,18,15-18,False,False,4,5,2,True,2,2,1,False,False,False,False,0,False,False,False,False,False,2,4,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6515,1,False,50,40+,False,True,4,2,1,False,1,1,5,False,False,False,False,0,False,False,False,False,False,1,3,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6516,5,False,26,19-30,True,True,5,6,3,True,1,5,3,False,True,False,False,1,True,False,True,False,True,1,5,True,False,False,2,False,False,True,2,True,True,True,False,True,True,True,False,False,False,2,0,5,0,test
6517,7,False,24,19-30,True,True,5,6,1,False,1,1,1,False,False,False,False,0,False,False,False,False,True,0,0,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6518,2,False,30,19-30,True,True,3,6,1,True,1,5,2,False,True,False,False,0,False,False,True,False,True,0,0,False,False,False,0,False,False,False,1,False,True,False,False,True,False,False,False,False,False,1,0,1,0,test
6519,5,True,35,30-40,True,True,5,6,1,False,4,2,1,False,False,False,False,2,False,False,True,False,False,2,5,True,False,False,0,True,False,False,0,False,False,False,False,False,False,False,False,False,True,1,0,1,0,test
6520,2,False,38,30-40,False,True,3,2,1,True,1,4,2,False,False,True,False,1,False,False,False,False,False,1,2,False,False,False,1,False,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6521,2,False,32,30-40,False,True,3,2,2,False,1,1,5,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6522,6,True,32,30-40,True,True,4,6,0,False,2,2,1,False,False,False,False,0,False,False,False,False,False,1,5,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6523,5,True,36,30-40,True,True,5,6,1,False,1,4,3,False,False,False,False,3,False,False,True,False,True,1,5,True,True,True,2,False,False,False,2,True,False,False,False,False,False,False,False,False,True,1,0,2,0,test
6524,4,True,26,19-30,False,False,4,5,1,True,1,5,5,False,True,False,False,2,False,False,True,False,True,2,2,True,True,True,0,True,True,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6525,2,False,26,19-30,True,True,3,6,2,False,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,1,True,True,False,False,True,True,False,False,False,False,1,0,1,0,test
6526,3,True,23,19-30,True,False,5,6,2,True,1,4,4,True,True,False,False,0,True,False,True,True,False,1,2,False,False,False,3,True,True,True,2,True,True,True,False,True,True,True,False,False,False,2,0,5,0,test
6527,2,False,39,30-40,True,True,3,6,0,False,2,2,2,False,False,False,False,3,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6528,6,True,48,40+,False,True,4,2,2,True,1,5,5,False,True,False,False,0,False,True,True,False,True,0,0,False,False,False,2,True,True,False,2,True,False,False,False,False,False,False,False,True,False,0,1,0,0,test
6529,7,False,81,40+,True,True,5,2,0,False,4,2,5,False,False,False,False,1,False,False,False,False,False,2,5,True,True,True,2,False,False,True,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6530,5,True,18,15-18,False,False,5,5,2,True,5,2,2,False,False,False,False,1,False,True,True,True,True,3,4.666666667,False,False,True,0,True,True,True,1,True,False,False,False,False,False,False,False,False,True,1,0,5,0,test
6531,3,False,31,40+,False,True,4,2,1,True,1,5,3,False,False,True,False,2,True,False,False,False,False,4,2.25,True,False,True,1,True,True,True,2,True,False,True,False,True,False,False,False,False,False,3,0,5,0,test
6532,2,True,30,19-30,True,True,4,6,0,True,2,2,2,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,True,False,False,True,False,False,False,False,False,0,0,0,0,test
6533,2,True,23,19-30,False,False,3,5,2,True,2,2,1,True,False,False,False,0,False,False,False,False,False,1,1,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6534,5,True,68,40+,False,True,5,2,2,False,3,3,2,False,True,True,True,0,True,True,True,False,True,1,1,False,False,False,1,False,False,False,2,True,False,True,True,True,False,True,True,True,False,2,1,7,0,test
6535,6,False,31,40+,False,True,4,4,3,True,1,4,4,False,False,False,True,0,True,False,False,False,False,1,3,False,False,False,2,True,False,False,2,True,True,False,False,True,True,False,False,False,False,1,0,3,0,test
6536,4,False,35,30-40,True,True,5,6,2,False,1,5,2,False,True,False,False,0,False,False,False,False,True,2,5,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
6537,3,False,27,19-30,True,True,5,2,3,True,1,4,2,True,False,False,True,0,True,True,True,True,True,1,4,False,False,False,3,True,True,True,2,True,True,True,False,True,True,True,False,False,False,3,1,7,0,test
6538,3,True,24,19-30,True,False,4,5,2,True,1,5,2,False,True,False,False,0,True,False,True,False,True,0,0,False,False,False,1,True,True,True,2,False,False,True,False,True,False,True,False,False,False,1,0,4,0,test
6539,7,False,52,40+,True,False,5,2,1,False,1,1,5,False,False,False,False,2,False,True,True,False,True,4,4.5,False,True,False,1,False,False,False,2,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
